# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr 27 14:20:48 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr < 10
# CONSTRAINT:  and pl_radestr > 4
# CONSTRAINT:  and ttv_flag = 0
# CONSTRAINT:  and pl_trandepstr > 0.5
# CONSTRAINT:  and pl_trandurstr < 4
# CONSTRAINT:  and sy_vmagstr < 12.9)
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tsystemref:  Time Reference Frame and Standard
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN elat:           Ecliptic Latitude [deg]
# COLUMN elon:           Ecliptic Longitude [deg]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_icmag:       I (Cousins) Magnitude
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_kepmag:      Kepler Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,rastr,ra,decstr,dec,default_flag,pl_refname,pl_orbper,pl_rade,pl_radj,pl_orbeccen,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_refname,st_teff,st_rad,st_logg,sy_refname,glat,glon,elat,elon,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate
HAT-P-29 b,02h12m31.46s,33.1310921,+51d46m43.59s,51.7787754,0,<a refstr=WANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..181W/abstract target=ref>Wang et al. 2018</a>,5.72339000000,11.92637600,1.06400000,0.075000,87.99000,2456170.54940000,BJD-TDB,0,0.417000,0.78200000,3.8928000,11.560000,0.08850000,<a refstr=WANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..181W/abstract target=ref>Wang et al. 2018</a>,6115.00,1.237000,4.332000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-9.10798,135.47060,35.89413,50.23673,12.3010000,11.8250000,10.6480000,10.3950000,10.2970000,,,,,,10.2440000,10.2780000,10.2920000,9.1430000,11.7336000,,11.2791000,,2019-08-09,2018-10,2019-08-15
HAT-P-29 b,02h12m31.46s,33.1310921,+51d46m43.59s,51.7787754,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5.72385819310,11.64707573,1.03908429,,,2459885.01683800,BJD,0,,0.86822466,3.8545141,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6086.00,1.230520,4.315170,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-9.10798,135.47060,35.89413,50.23673,12.3010000,11.8250000,10.6480000,10.3950000,10.2970000,,,,,,10.2440000,10.2780000,10.2920000,9.1430000,11.7336000,,11.2791000,,2023-01-23,2017-07,2023-01-23
HAT-P-29 b,02h12m31.46s,33.1310921,+51d46m43.59s,51.7787754,0,<a refstr=BUCHHAVE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1103.1813B/abstract target=ref> Buchhave et al. 2011 </a>,5.72318600000,12.40800000,1.10700000,0.095000,87.10000,2455197.57540000,BJD-UTC,0,0.591000,0.83460000,3.3768000,11.700000,0.09270000,<a refstr=BUCHHAVE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1103.1813B/abstract target=ref> Buchhave et al. 2011 </a>,6087.00,1.224000,4.340000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-9.10798,135.47060,35.89413,50.23673,12.3010000,11.8250000,10.6480000,10.3950000,10.2970000,,,,,,10.2440000,10.2780000,10.2920000,9.1430000,11.7336000,,11.2791000,,2018-04-25,2011-06,2014-05-14
WASP-80 b,20h12m40.03s,303.1667996,-02d08m39.97s,-2.1444369,0,<a refstr=TRIAUD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..80T/abstract target=ref> Triaud et al. 2013 </a>,3.06785040000,10.67100000,0.95200000,0.070000,89.92000,2456125.41751200,BJD,0,,2.93300000,2.1120000,12.988700,0.17126000,<a refstr=TRIAUD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..80T/abstract target=ref> Triaud et al. 2013 </a>,4145.00,0.571000,4.689000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-19.00928,40.51938,17.36198,304.94131,13.3420000,11.8410000,9.2180000,8.5130000,8.3510000,,,,,,8.2960000,8.3220000,8.2230000,8.1620000,11.2730000,,10.3622000,,2014-05-14,2013-03,2014-05-14
WASP-80 b,20h12m40.03s,303.1667996,-02d08m39.97s,-2.1444369,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.06781598971,11.79968678,1.05269936,,,2459770.02675400,BJD,0,,3.45367848,2.1103325,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3965.00,0.636572,4.620000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-19.00928,40.51938,17.36198,304.94131,13.3420000,11.8410000,9.2180000,8.5130000,8.3510000,,,,,,8.2960000,8.3220000,8.2230000,8.1620000,11.2730000,,10.3622000,,2022-10-03,2017-07,2022-10-03
WASP-80 b,20h12m40.03s,303.1667996,-02d08m39.97s,-2.1444369,1,<a refstr=TRIAUD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.450.2279T/abstract target=ref>Triaud et al. 2015</a>,3.06785234000,11.19779100,0.99900000,0.002000,89.02000,2456487.42500600,BJD-UTC,0,0.215000,2.93700000,2.1310000,12.630000,0.17137000,<a refstr=TRIAUD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.450.2279T/abstract target=ref>Triaud et al. 2015</a>,4143.00,0.586000,4.663000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-19.00928,40.51938,17.36198,304.94131,13.3420000,11.8410000,9.2180000,8.5130000,8.3510000,,,,,,8.2960000,8.3220000,8.2230000,8.1620000,11.2730000,,10.3622000,,2015-04-16,2015-07,2015-04-16
HAT-P-3 b,13h44m22.56s,206.0940142,+48d01m42.83s,48.0285650,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.89974050000,10.04330000,0.89600475,,,2459661.56810000,BJD,0,,1.37600000,1.8490000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5224.00,0.820000,4.558010,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,66.69255,100.16678,53.04755,177.53063,12.5260000,11.8560000,9.9360000,9.5420000,9.4480000,15.3497000,12.0573000,11.2937000,11.0930000,11.4145000,9.3770000,9.4510000,9.3890000,9.0380000,11.2795000,,10.7164000,,2022-08-08,2017-07,2022-08-08
TOI-3807 b,09h16m27.02s,139.1125648,+69d04m26.86s,69.0741284,1,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,2.89897270000,18.49481816,1.65000000,0.000000,80.81000,2459218.13454000,BJD-TDB,0,1.000000,1.36000000,1.7800000,6.140000,,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,5772.00,1.468000,4.174000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,37.87064,144.33075,49.81568,114.73362,12.7570000,11.8560000,10.9560000,10.6340000,10.6170000,,,,,,10.5910000,10.6440000,10.5910000,8.5660000,12.0338000,,11.5817000,,2023-02-27,2023-03,2023-02-27
WASP-65 b,08h53m17.83s,133.3242982,+08d31m22.86s,8.5230171,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.31142033564,13.18791073,1.17654862,,,2459228.79425800,BJD,0,,1.49751987,2.7479753,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5785.79,1.070080,4.395430,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,30.91920,219.40614,-8.63867,133.33690,12.3860000,11.8690000,10.6690000,10.4400000,10.3460000,15.3260000,12.5210000,11.7755000,11.6309000,12.1361000,10.3070000,10.3510000,10.2750000,8.3610000,11.7509000,,11.3020000,,2024-12-10,2017-07,2024-12-10
WASP-65 b,08h53m17.83s,133.3242982,+08d31m22.86s,8.5230171,1,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,2.31142430000,12.46400000,1.11200000,0.000000,88.80000,2456110.68772000,BJD-TDB,0,0.149000,1.28000000,2.7350400,,,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,5600.00,1.010000,4.400000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,30.91920,219.40614,-8.63867,133.33690,12.3860000,11.8690000,10.6690000,10.4400000,10.3460000,15.3260000,12.5210000,11.7755000,11.6309000,12.1361000,10.3070000,10.3510000,10.2750000,8.3610000,11.7509000,,11.3020000,,2014-05-14,2013-11,2014-05-14
WASP-25 b,13h01m26.34s,195.3597581,-27d31m20.02s,-27.5222273,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.76487300000,13.95182000,1.24470015,,,2458572.99067300,BJD,0,,2.22571184,2.7599960,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5703.00,0.920000,4.510850,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,35.29676,305.64883,-19.30050,205.02714,12.2700000,11.8750000,10.5960000,10.2680000,10.1740000,,,,,,10.1330000,10.1680000,10.0290000,8.8510000,11.6885000,,11.2175000,,2022-08-08,2017-07,2022-08-08
WASP-25 b,13h01m26.34s,195.3597581,-27d31m20.02s,-27.5222273,0,<a refstr=ENOCH_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1009.5917E/abstract target=ref> Enoch et al. 2010 </a>,3.76482500000,13.67500000,1.22000000,0.000000,88.00000,2455274.99649000,HJD,0,,1.87000000,2.7840000,,,<a refstr=ENOCH_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1009.5917E/abstract target=ref> Enoch et al. 2010 </a>,5703.00,0.920000,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,35.29676,305.64883,-19.30050,205.02714,12.2700000,11.8750000,10.5960000,10.2680000,10.1740000,,,,,,10.1330000,10.1680000,10.0290000,8.8510000,11.6885000,,11.2175000,,2018-04-25,2011-01,2014-05-14
TOI-6016 b,00h18m05.75s,4.5239602,+59d45m58.31s,59.7661983,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4.02368050000,14.97020000,1.33555409,,,2459877.79319500,BJD,0,,0.89250000,3.7100000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5807.00,1.570000,4.064060,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-2.83394,118.74068,50.97633,37.13093,12.9350000,11.8860000,10.6290000,10.3080000,10.2240000,,,,,,10.1540000,10.1940000,10.1210000,9.0440000,11.9184000,,11.3864000,,2025-05-05,2017-07,2025-05-05
WASP-6 b,23h12m37.71s,348.1571282,-22d40m26.85s,-22.6741248,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.36100125301,12.74000711,1.13658926,,,2458357.39474400,BJD,0,,2.40817811,2.5685869,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5375.00,0.817705,4.493710,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-67.19545,38.73059,-16.16199,340.08648,12.8970000,11.9070000,10.7690000,10.4450000,10.3250000,,,,,,10.2750000,10.3380000,10.2430000,8.2940000,11.9761000,,11.4779000,,2024-09-30,2017-07,2024-09-30
WASP-6 b,23h12m37.71s,348.1571282,-22d40m26.85s,-22.6741248,0,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...501..785G/abstract target=ref> Gillon et al. 2009 </a>,3.36100600000,13.72000000,1.22400000,0.054000,88.47000,2454596.43267000,HJD,0,,2.09200000,2.6064000,,,<a refstr=GILLON_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...501..785G/abstract target=ref> Gillon et al. 2009 </a>,5450.00,0.870000,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-67.19545,38.73059,-16.16199,340.08648,12.8970000,11.9070000,10.7690000,10.4450000,10.3250000,,,,,,10.2750000,10.3380000,10.2430000,8.2940000,11.9761000,,11.4779000,,2018-04-25,2009-07,2014-05-14
HATS-33 b,19h38m32.09s,294.6336944,-55d19m48.97s,-55.3302692,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.54956107674,12.91712883,1.15239103,,,2458654.16325700,BJD,0,,1.49214022,2.6173308,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5659.00,1.039970,4.446530,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-28.57624,342.28699,-33.29142,286.47454,12.5850000,11.9100000,10.6590000,10.3370000,10.2870000,,,,,,10.2200000,10.2740000,10.1690000,8.5420000,11.7082000,,11.2474000,,2024-09-16,2017-07,2024-09-16
TrES-4 b,17h53m13.04s,268.3043361,+37d12m42.26s,37.2117397,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.55392834409,21.20280763,1.89159105,,,2459767.92715600,BJD,0,,0.93683888,3.6341388,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6184.00,2.008520,3.904200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,26.99350,63.03882,60.63481,267.24159,12.3480000,11.9320000,10.5830000,10.3500000,10.3300000,,,,,,10.2430000,10.2770000,10.1970000,9.4040000,11.4731000,,11.1116000,,2023-03-28,2017-07,2023-03-28
TrES-4 b,17h53m13.04s,268.3043361,+37d12m42.26s,37.2117397,0,<a refstr=DAEMGEN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A%26A...498..567D/abstract target=ref> Daemgen et al. 2009 </a>,3.55394500000,20.16500000,1.79900000,0.000000,82.86000,,,0,,1.00000000,3.6480000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6184.00,2.008520,3.904200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,26.99350,63.03882,60.63481,267.24159,12.3480000,11.9320000,10.5830000,10.3500000,10.3300000,,,,,,10.2430000,10.2770000,10.1970000,9.4040000,11.4731000,,11.1116000,,2018-04-25,2009-05,2014-05-14
TOI-5143 c,11h01m27.63s,165.3651202,+05d08m22.13s,5.1394812,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5.20970995776,12.02041386,1.07239134,,,2459527.24297000,BJD,0,,1.13944692,1.6975678,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5296.38,0.854120,4.534070,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,55.80635,248.02983,-1.02616,164.53685,12.1890000,11.9350000,10.4740000,10.1010000,9.9800000,15.2471000,12.8836000,11.8375000,11.6375000,12.3849000,9.9200000,9.9650000,9.7990000,8.5590000,11.8113000,,11.2668000,,2024-11-20,2017-07,2024-11-20
HAT-P-23 b,20h24m29.74s,306.1239076,+16d45m43.73s,16.7621462,1,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3388B/abstract target=ref> Bakos et al. 2010 </a>,1.21288400000,15.33400000,1.36800000,0.106000,85.10000,2454852.26464000,BJD-UTC,0,0.324000,1.05360000,2.1792000,4.140000,0.11690000,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3388B/abstract target=ref> Bakos et al. 2010 </a>,5905.00,1.203000,4.330000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-11.83428,58.93637,34.90735,313.49417,13.0510000,11.9370000,11.1030000,10.8460000,10.7910000,,,,,,10.7480000,10.7930000,10.8160000,9.0310000,12.1741000,,11.7340000,,2018-04-25,2011-12,2014-05-14
HAT-P-23 b,20h24m29.74s,306.1239076,+16d45m43.73s,16.7621462,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,1.21291385425,14.10495771,1.25836221,,,2459770.51989200,BJD,0,,1.46172680,2.1862785,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5918.23,1.151760,4.347960,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-11.83428,58.93637,34.90735,313.49417,13.0510000,11.9370000,11.1030000,10.8460000,10.7910000,,,,,,10.7480000,10.7930000,10.8160000,9.0310000,12.1741000,,11.7340000,,2023-03-29,2017-07,2023-03-29
TOI-2818 b,07h56m14.36s,119.0598183,-35d07m00.16s,-35.1167104,1,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,4.03970900000,15.27784069,1.36300000,0.000000,87.73000,2459023.44641000,BJD-TDB,0,0.340000,1.30000000,3.8040000,8.630000,,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,5721.00,1.229000,4.250000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-3.39354,251.03691,-54.31045,132.92087,12.6390000,11.9370000,10.7430000,10.4540000,10.4030000,,,,,,10.3290000,10.3740000,10.1990000,8.6990000,11.8367000,,11.3944000,,2023-02-27,2023-03,2023-02-27
TOI-2818 b,07h56m14.36s,119.0598183,-35d07m00.16s,-35.1167104,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4.03971890000,14.22820000,1.26935717,,,2459245.63201900,BJD,0,,1.51100000,3.6550000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5758.50,1.140000,4.270000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-3.39354,251.03691,-54.31045,132.92087,12.6390000,11.9370000,10.7430000,10.4540000,10.4030000,,,,,,10.3290000,10.3740000,10.1990000,8.6990000,11.8367000,,11.3944000,,2024-08-30,2017-07,2024-08-30
WASP-132 b,14h30m26.21s,217.6091998,-46d09m34.26s,-46.1595160,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,7.13351486122,10.47865795,0.93484486,,,2458602.85593900,BJD,0,,1.80375300,3.1376265,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4775.00,0.789877,4.603050,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.35247,320.27182,-29.57814,230.87697,13.1420000,11.9380000,10.2570000,9.7450000,9.6740000,,,,,,9.5570000,9.6380000,9.5750000,8.2810000,11.7538000,,11.1116000,,2024-09-16,2017-07,2024-09-16
WASP-132 b,14h30m26.21s,217.6091998,-46d09m34.26s,-46.1595160,0,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,7.13352100000,9.75183000,0.87000000,0.000000,89.60000,2456698.20760000,HJD-UTC,0,0.140000,1.46000000,3.0816000,,,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,4775.00,0.740000,4.610000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.35247,320.27182,-29.57814,230.87697,13.1420000,11.9380000,10.2570000,9.7450000,9.6740000,,,,,,9.5570000,9.6380000,9.5750000,8.2810000,11.7538000,,11.1116000,,2016-11-30,2017-03,2016-12-01
TOI-3693 b,01h02m37.05s,15.6543938,+51d18m14.01s,51.3038918,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,9.08816380000,12.89740000,1.15063094,,,2459888.21232500,BJD,0,,2.46600000,3.4020000,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5211.00,0.800000,4.580000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-11.52915,124.71484,40.46368,37.69333,12.6290000,11.9480000,10.6570000,10.2460000,10.1510000,,,,,,10.1320000,10.1780000,10.1410000,8.9380000,11.9579000,,11.4190000,,2024-08-30,2017-07,2024-08-30
TOI-3693 b,01h02m37.05s,15.6543938,+51d18m14.01s,51.3038918,1,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,9.08851600000,12.59889431,1.12400000,0.000000,89.57000,2458806.68164000,BJD-TDB,0,0.170000,2.13400000,3.5568000,22.130000,,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,5321.00,0.791000,4.581000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-11.52915,124.71484,40.46368,37.69333,12.6290000,11.9480000,10.6570000,10.2460000,10.1510000,,,,,,10.1320000,10.1780000,10.1410000,8.9380000,11.9579000,,11.4190000,,2022-08-29,2022-08,2022-08-29
HAT-P-5 b,18h17m37.33s,274.4055335,+36d37m17.26s,36.6214617,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.78847226599,13.94326447,1.24393688,,,2459414.39474200,BJD,0,,1.44676854,2.9462464,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5833.00,1.129560,4.353850,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22.14911,63.93673,59.95263,277.06873,12.9230000,11.9540000,10.8440000,10.5220000,10.4810000,,,,,,10.4320000,10.4680000,10.4230000,9.1310000,11.8224000,,11.3998000,,2023-03-28,2017-07,2023-03-28
